Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Pires, A.C.C., Cleary, D.F.R., Almeida, A., Cunha, A., Dealtry, S., Mendonça-Hagler, L.C.S., Smalla, K., Gomes, N.C.M.","55847537000;7005552581;7202913857;7103392601;55207363300;24781115700;7006505939;7006386085;","Denaturing gradient gel electrophoresis and barcoded pyrosequencing reveal unprecedented archaeal diversity in mangrove sediment and rhizosphere samples",2012,"Applied and Environmental Microbiology","78","16",,"5520","5528",,81,"10.1128/AEM.00386-12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866146323&doi=10.1128%2fAEM.00386-12&partnerID=40&md5=c7daacc0956b87849fd5e350b2e69cbd",Article,Open Access,Scopus,2-s2.0-84866146323
"François, F., Lombard, C., Guigner, J.-M., Soreau, P., Brian-Jaisson, F., Martino, G., Vandervennet, M., Garcia, D., Molinier, A.-L., Pignol, D., Peduzzi, J., Zirah, S., Rebuffat, S.","57197371561;36671632600;57204201066;54993403200;54994135800;54992857500;54994282700;57203935398;54992441500;6701715157;56208373500;6508336079;7003881720;","Isolation and characterization of environmental bacteria capable of extracellular biosorption of mercury",2012,"Applied and Environmental Microbiology","78","4",,"1097","1106",,81,"10.1128/AEM.06522-11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857080613&doi=10.1128%2fAEM.06522-11&partnerID=40&md5=84fa8ab528106034f4b532dc621c9504",Article,Open Access,Scopus,2-s2.0-84857080613
"Shen, Z.Y., Chen, L., Chen, T.","56438411200;57188566803;57198870128;","Analysis of parameter uncertainty in hydrological and sediment modeling using GLUE method: A case study of SWAT model applied to Three Gorges Reservoir Region, China",2012,"Hydrology and Earth System Sciences","16","1",,"121","132",,81,"10.5194/hess-16-121-2012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862908027&doi=10.5194%2fhess-16-121-2012&partnerID=40&md5=47b33e6b5566033138c46b54f58c42d2",Article,Open Access,Scopus,2-s2.0-84862908027
"Lee, L.K., He, J.","35976346300;55671919600;","Reductive debromination of polybrominated diphenyl ethers by anaerobic bacteria from soils and sediments",2010,"Applied and Environmental Microbiology","76","3",,"794","802",,81,"10.1128/AEM.01872-09","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749119333&doi=10.1128%2fAEM.01872-09&partnerID=40&md5=f01d92cf820aaa777e09b399f59780f0",Article,Open Access,Scopus,2-s2.0-75749119333
"Hilley, G.E., Arrowsmith, J.R.","6602957056;24779656700;","Geomorphic response to uplift along the Dragon's Back pressure ridge, Carrizo Plain, California",2008,"Geology","36","5",,"367","370",,81,"10.1130/G24517A.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46149120610&doi=10.1130%2fG24517A.1&partnerID=40&md5=bc46ce4358b91edacd724ce58a4a76c5",Article,Open Access,Scopus,2-s2.0-46149120610
"Cartigny, M.J.B., Ventra, D., Postma, G., van Den Berg, J.H.","56726827900;35320703200;7005594131;55999872600;","Morphodynamics and sedimentary structures of bedforms under supercritical-flow conditions: New insights from flume experiments",2014,"Sedimentology","61","3",,"712","748",,80,"10.1111/sed.12076","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900661698&doi=10.1111%2fsed.12076&partnerID=40&md5=7c57d94b4f68e7585b915801a7c20c3c",Article,Open Access,Scopus,2-s2.0-84900661698
"Chernetsky, A.S., Schuttelaars, H.M., Talke, S.A.","57190425229;6603258002;23490407800;","The effect of tidal asymmetry and temporal settling lag on sediment trapping in tidal estuaries",2010,"Ocean Dynamics","60","5",,"1219","1241",,80,"10.1007/s10236-010-0329-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958110835&doi=10.1007%2fs10236-010-0329-8&partnerID=40&md5=cd786eac0dae129b43e726f56f65c8aa",Article,Open Access,Scopus,2-s2.0-77958110835
"Statham, P.J., Skidmore, M., Tranter, M.","7005624284;35857833900;7005026534;","Inputs of glacially derived dissolved and colloidal iron to the coastal ocean and implications for primary productivity",2008,"Global Biogeochemical Cycles","22","3", GB3013,"","",,79,"10.1029/2007GB003106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65549156396&doi=10.1029%2f2007GB003106&partnerID=40&md5=e9dce6a67262c15dcdd35b448d8732d0",Article,Open Access,Scopus,2-s2.0-65549156396
"Crusius, J., Schroth, A.W., Gassó, S., Moy, C.M., Levy, R.C., Gatica, M.","7004825433;8326055700;57203596463;8044727400;7404061081;37085330300;","Glacial flour dust storms in the Gulf of Alaska: Hydrologic and meteorological controls and their importance as a source of bioavailable iron",2011,"Geophysical Research Letters","38","6", L06602,"","",,78,"10.1029/2010GL046573","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952955622&doi=10.1029%2f2010GL046573&partnerID=40&md5=5f1f74eb5807ec9b297bc2022c0833ff",Article,Open Access,Scopus,2-s2.0-79952955622
"Pisciotta, J.M., Zaybak, Z., Call, D.F., Nam, J.-Y., Logan, B.E.","8966476200;37065417300;16303199400;26436440900;55762454700;","Enrichment of microbial electrolysis cell biocathodes from sediment microbial fuel cell bioanodes",2012,"Applied and Environmental Microbiology","78","15",,"5212","5219",,77,"10.1128/AEM.00480-12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866148210&doi=10.1128%2fAEM.00480-12&partnerID=40&md5=7fcd1306425a362f2f64b38e09293761",Article,Open Access,Scopus,2-s2.0-84866148210
"Wenzhi, Z., Hongjun, W., Chunchun, X., Congsheng, B., Zecheng, W., Xiaohui, G.","6506591279;15053223700;57199335419;36342300300;8440616000;28368067700;","Reservoir-forming mechanism and enrichment conditions of the extensive Xujiahe Formation gas reservoirs, central Sichuan Basin",2010,"Petroleum Exploration and Development","37","2",,"146","157",,75,"10.1016/S1876-3804(10)60022-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952175902&doi=10.1016%2fS1876-3804%2810%2960022-5&partnerID=40&md5=5631c4ac52c4d6aebb1d97f432ad29bd",Article,Open Access,Scopus,2-s2.0-77952175902
"Dick, L.K., Stelzer, E.A., Bertke, E.E., Fong, D.L., Stoeckel, D.M.","7006044871;35339917900;17343248500;36445592200;7004607096;","Relative decay of bacteroidales microbial source tracking markers and cultivated escherichia coli in freshwater microcosms",2010,"Applied and Environmental Microbiology","76","10",,"3255","3262",,72,"10.1128/AEM.02636-09","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952247779&doi=10.1128%2fAEM.02636-09&partnerID=40&md5=b295cea2c8f75e3d4266b78c5088d164",Article,Open Access,Scopus,2-s2.0-77952247779
"Wu, L., Kellogg, L., Devol, A.H., Tiedje, J.M., Zhou, J.","7404903190;16642738400;7003629650;7102334551;35235999300;","Microarray-based characterization of microbial community functional structure and heterogeneity in marine sediments from the Gulf of Mexico",2008,"Applied and Environmental Microbiology","74","14",,"4516","4529",,72,"10.1128/AEM.02751-07","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47749143312&doi=10.1128%2fAEM.02751-07&partnerID=40&md5=b6fcdf873d0e1d8c8b7a9bd01444d4ca",Article,Open Access,Scopus,2-s2.0-47749143312
"Kulp, T.R., Han, S., Saltikov, C.W., Lanoil, B.D., Zargar, K., Oremland, R.S.","56247859100;7405945990;6506338677;6602404448;20435154500;7005198300;","Effects of imposed salinity gradients on dissimilatory arsenate reduction, sulfate reduction, and other microbial processes in sediments from two California soda lakes",2007,"Applied and Environmental Microbiology","73","16",,"5130","5137",,71,"10.1128/AEM.00771-07","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548265131&doi=10.1128%2fAEM.00771-07&partnerID=40&md5=07007b97023b96aa1f50eb3b2974cdc2",Article,Open Access,Scopus,2-s2.0-34548265131
"Green, S.J., Prakash, O., Gihring, T.M., Akob, D.M., Jasrotia, P., Jardine, P.M., Watson, D.B., Brown, S.D., Palumbo, A.V., Kostka, J.E.","7403569147;7103034468;6603212237;15724399800;24178017900;7005464843;55690143000;55574192427;7103361924;25944192500;","Denitrifying bacteria isolated from terrestrial subsurface sediments exposed to mixed-waste contamination",2010,"Applied and Environmental Microbiology","76","10",,"3244","3254",,69,"10.1128/AEM.03069-09","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952285625&doi=10.1128%2fAEM.03069-09&partnerID=40&md5=157e7346ba1ce18fda353a7e94876a1e",Article,Open Access,Scopus,2-s2.0-77952285625
"Turowski, J.M., Rickenmann, D.","23670818800;6603845426;","Tools and cover effects in bedload transport observations in the Pitzbach, Austria",2009,"Earth Surface Processes and Landforms","34","1",,"26","37",,69,"10.1002/esp.1686","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60649109118&doi=10.1002%2fesp.1686&partnerID=40&md5=3472c098bae048c8606b9086191e19bd",Article,Open Access,Scopus,2-s2.0-60649109118
"Goodrich, D.C., Keefer, T.O., Unkrich, C.L., Nichols, M.H., Osborn, H.B., Stone, J.J., Smith, J.R.","7005427571;7004022767;15740019800;7202674164;7005391121;7403061539;57199012897;","Long-term precipitation database, Walnut Gulch Experimental Watershed, Arizona, United States",2008,"Water Resources Research","44","5", W05S04,"","",,68,"10.1029/2006WR005782","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46049117694&doi=10.1029%2f2006WR005782&partnerID=40&md5=49836082a416b6781e3dabcd173ec789",Article,Open Access,Scopus,2-s2.0-46049117694
"Subin, Z.M., Riley, W.J., Mironov, D.","36997411100;7101610644;7004909320;","An improved lake model for climate simulations: Model structure, evaluation, and sensitivity analyses in CESM1",2012,"Journal of Advances in Modeling Earth Systems","4","2", M02001,"","",,67,"10.1029/2011MS000072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859345840&doi=10.1029%2f2011MS000072&partnerID=40&md5=ac312e1ee789e50a54c5937e00f69b37",Article,Open Access,Scopus,2-s2.0-84859345840
"Meyer, I., Davies, G.R., Stuut, J.-B.W.","36495318600;7402854775;57204288222;","Grain size control on Sr-Nd isotope provenance studies and impact on paleoclimate reconstructions: An example from deep-sea sediments offshore NW Africa",2011,"Geochemistry, Geophysics, Geosystems","12","3", Q03005,"","",,67,"10.1029/2010GC003355","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953032387&doi=10.1029%2f2010GC003355&partnerID=40&md5=5fbb4c756346a6c4d016bf511f656115",Article,Open Access,Scopus,2-s2.0-79953032387
"Shuichang, Z., Baomin, Z., Benliang, L., Guangyou, Z., Jin, S., Xiaomei, W.","28367955600;6505950453;6506895779;6506501373;35215230800;56946848800;","History of hydrocarbon accumulations spanning important tectonic phases in marine sedimentary basins of China: Taking the Tarim Basin as an example",2011,"Petroleum Exploration and Development","38","1",,"1","15",,67,"10.1016/S1876-3804(11)60010-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952781872&doi=10.1016%2fS1876-3804%2811%2960010-4&partnerID=40&md5=c29d0182519502c01c4c8275e8e590cf",Article,Open Access,Scopus,2-s2.0-79952781872
"ZOU, C.-n., TAO, S.-z., ZHOU, H., ZHANG, X.-x., HE, D.-b., ZHOU, C.-m., WANG, L., WANG, X.-s., LI, F.-h., ZHU, R.-k., LUO, P., YUAN, X.-j., XU, C.-c., YANG, H.","7102543741;16069419800;55567578400;25423335300;26662218200;25423465600;54969980900;55736846200;24285106100;12041235100;7101618181;16508416300;55725642500;57198825532;","Genesis, classification, and evaluation method of diagenetic facies",2008,"Petroleum Exploration and Development","35","5",,"526","540",,67,"10.1016/S1876-3804(09)60086-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54049146322&doi=10.1016%2fS1876-3804%2809%2960086-0&partnerID=40&md5=eee55b7e2c29067ec1ca7c4af731fd14",Article,Open Access,Scopus,2-s2.0-54049146322
"Strasser, M., Moore, G.F., Kimura, G., Kopf, A.J., Underwood, M.B., Guo, J., Screaton, E.J.","15623827900;55605773852;7101752104;15723922100;7101736164;55751131700;6701413511;","Slumping and mass transport deposition in the Nankai fore arc: Evidence from IODP drilling and 3-D reflection seismic data",2012,"Geochemistry, Geophysics, Geosystems","12","5", Q0AD13,"","",,66,"10.1029/2010GC003431","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957491780&doi=10.1029%2f2010GC003431&partnerID=40&md5=9044c620f47b970639bf8b18ae1d56dc",Article,Open Access,Scopus,2-s2.0-79957491780
"Van Metre, P.C., Mahler, B.J., Wilson, J.T.","6701836485;36872831100;55495800100;","PAHs underfoot: Contaminated dust from coal-tar sealcoated pavement is widespread in the United States",2009,"Environmental Science and Technology","43","1",,"20","25",,66,"10.1021/es802119h","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61849112233&doi=10.1021%2fes802119h&partnerID=40&md5=a02bfbbe1d54fca3452d06d6bc1cd552",Article,Open Access,Scopus,2-s2.0-61849112233
"Shang, J., Flury, M., Chen, G., Zhuang, J.","55106584700;7006290503;54885737700;7102040150;","Impact of flow rate, water content, and capillary forces on in situ colloid mobilization during infiltration in unsaturated sediments",2008,"Water Resources Research","44","6", W06411,"","",,66,"10.1029/2007WR006516","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49449102135&doi=10.1029%2f2007WR006516&partnerID=40&md5=17af1ae4c0d16787a345c98883904405",Article,Open Access,Scopus,2-s2.0-49449102135
"Boano, F., Revelli, R., Ridolfi, L.","8668216800;6601970924;35582655500;","Reduction of the hyporheic zone volume due to the stream-aquifer interaction",2008,"Geophysical Research Letters","35","9", L09401,"","",,66,"10.1029/2008GL033554","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48549095551&doi=10.1029%2f2008GL033554&partnerID=40&md5=0438461ebcf390b35d917290e391de57",Article,Open Access,Scopus,2-s2.0-48549095551
"Tollstrup, D., Gill, J., Kent, A., Prinkey, D., Williams, R., Tamura, Y., Ishizuka, O.","8729566700;7401976182;9233251200;55547032700;8305115900;56572059700;35743033100;","Across-are geochemical trends in the Izu-Bonin arc: Contributions from the subducting slab, revisited",2010,"Geochemistry, Geophysics, Geosystems","11","1", Q01X10,"","",,65,"10.1029/2009GC002847","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954162920&doi=10.1029%2f2009GC002847&partnerID=40&md5=949426fb48ba5472e6cca495479fb92a",Article,Open Access,Scopus,2-s2.0-77954162920
"Martín, J., Santos, J.L., Aparicio, I., Alonso, E.","35488348500;25631153300;8891451000;55890374200;","Multi-residue method for the analysis of pharmaceutical compounds in sewage sludge, compost and sediments by sonication-assisted extraction and LC determination",2010,"Journal of Separation Science","33","12",,"1760","1766",,65,"10.1002/jssc.200900873","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953564738&doi=10.1002%2fjssc.200900873&partnerID=40&md5=3a25990c9292bf381a87e22e6c7f6902",Article,Open Access,Scopus,2-s2.0-77953564738
"Zeng, J., Constantinescu, G., Blanckaert, K., Weber, L.","36927454500;7005793424;6603410647;57203074833;","Flow and bathymetry in sharp open-channel bends: Experiments and predictions",2008,"Water Resources Research","44","9", W09401,"","",,65,"10.1029/2007WR006303","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55249118668&doi=10.1029%2f2007WR006303&partnerID=40&md5=67e8f7989320286f9af5e2a166ff725c",Article,Open Access,Scopus,2-s2.0-55249118668
"Forest, A., Sampei, M., Makabe, R., Sasaki, H., Barber, D.G., Gratton, Y., Wassmann, P., Fortier, L.","22834489300;7003583453;25228858500;55448782100;7202972418;6701718998;7003594013;7005083781;","The annual cycle of particulate organic carbon export in Franklin Bay (Canadian Arctic): Environmental control and food web implications",2008,"Journal of Geophysical Research: Oceans","113","3", C03S05,"","",,65,"10.1029/2007JC004262","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849135024&doi=10.1029%2f2007JC004262&partnerID=40&md5=4e0416088eee5138444bbaab31800303",Article,Open Access,Scopus,2-s2.0-51849135024
"Müller, B., Bryant, L.D., Matzinger, A., Wüest, A.","7403186632;25958937900;16646790800;7003724558;","Hypolimnetic oxygen depletion in eutrophic lakes",2012,"Environmental Science and Technology","46","18",,"9964","9971",,64,"10.1021/es301422r","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866433505&doi=10.1021%2fes301422r&partnerID=40&md5=4f07c33b702542105ae30b5ddc7665ce",Article,Open Access,Scopus,2-s2.0-84866433505
"Wankel, S.D., Mosier, A.C., Hansel, C.M., Paytan, A., Francis, C.A.","6507035424;15072010700;36175938100;6701657680;7203005104;","Spatial variability in nitrification rates and ammonia-oxidizing microbial communities in the agriculturally impacted Elkhorn Slough estuary, California",2011,"Applied and Environmental Microbiology","77","1",,"269","280",,64,"10.1128/AEM.01318-10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650929168&doi=10.1128%2fAEM.01318-10&partnerID=40&md5=037a8fed51442a08794320c4c97de0d5",Article,Open Access,Scopus,2-s2.0-78650929168
"Lu, S., Gischkat, S., Reiche, M., Akob, D.M., Hallberg, K.B., Küsel, K.","55017204400;36682260700;57198223793;15724399800;7005609879;6701425191;","Ecophysiology of Fe-cycling bacteria in acidic sediments",2010,"Applied and Environmental Microbiology","76","24",,"8174","8183",,64,"10.1128/AEM.01931-10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650409281&doi=10.1128%2fAEM.01931-10&partnerID=40&md5=122d280356d461bacaa1e56553717b29",Article,Open Access,Scopus,2-s2.0-78650409281
"Lu, S.-Y., Zhang, Y.-L., Geng, S.-N., Li, T.-Y., Ye, Z.-M., Zhang, D.-S., Zou, F., Zhou, H.-W.","55017165800;25923622400;7005166819;57198841120;36627681400;57188947544;7005632640;56199540300;","High diversity of extended-spectrum beta-lactamase-producing bacteria in an urban river sediment habitat",2010,"Applied and Environmental Microbiology","76","17",,"5972","5976",,64,"10.1128/AEM.00711-10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956586328&doi=10.1128%2fAEM.00711-10&partnerID=40&md5=d778459070553419d10958381390506b",Article,Open Access,Scopus,2-s2.0-77956586328
"Merritts, D., Walter, R., Rahnis, M., Hartranft, J., Cox, S., Gellis, A., Potter, N., Hilgartner, W., Langland, M., Manion, L., Lippincott, C., Siddiqui, S., Rehman, Z., Scheid, C., Kratz, L., Shilling, A., Jenschke, M., Datin, K., Cranmer, E., Reed, A., Matuszewski, D., Voli, M., Ohlson, E., Neugebauer, A., Ahamed, A., Neal, C., Winter, A., Becker, S.","6602133243;57203199930;6506395292;57190071188;37050646600;6603561071;7006869210;6506083107;6508245304;37051156700;57188950696;36998855700;37051488300;37051386800;56335861400;37051323100;37050867900;37050518300;37010908700;37051288000;37051234300;37011425100;37051143700;37050976000;37050633300;37051160100;7202642921;7402398614;","Anthropocene streams and base-level controls from historic dams in the unglaciated mid-Atlantic region, USA",2011,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences","369","1938",,"976","1009",,63,"10.1098/rsta.2010.0335","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952321952&doi=10.1098%2frsta.2010.0335&partnerID=40&md5=8e0dacb24270dbae788c3f9ec88823b8",Article,Open Access,Scopus,2-s2.0-79952321952
