Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Allam, A.A., Ben-Zion, Y.","55243494000;7003880021;","Seismic velocity structures in the southern California plate-boundary environment from double-difference tomography",2012,"Geophysical Journal International","190","2",,"1181","1196",,62,"10.1111/j.1365-246X.2012.05544.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863785034&doi=10.1111%2fj.1365-246X.2012.05544.x&partnerID=40&md5=2da44415e9345771dfb4257803538fbd",Article,Open Access,Scopus,2-s2.0-84863785034
"Taddeucci, J., Scarlato, P., Capponi, A., Del Bello, E., Cimarelli, C., Palladino, D.M., Kueppers, U.","56051612800;6602247717;54896049800;53981388900;12798797100;7004630813;6602381567;","High-speed imaging of Strombolian explosions: The ejection velocity of pyroclasts",2012,"Geophysical Research Letters","39","2", L02301,"","",,61,"10.1029/2011GL050404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855863161&doi=10.1029%2f2011GL050404&partnerID=40&md5=ae47a7fd7df04e74b06f44d34a9ee50d",Article,Open Access,Scopus,2-s2.0-84855863161
"Van Avendonk, H.J.A., Holbrook, W.S., Lizarralde, D., Denyer, P.","6602572936;55665579900;6602177614;12785115800;","Structure and serpentinization of the subducting Cocos plate offshore Nicaragua and Costa Rica",2011,"Geochemistry, Geophysics, Geosystems","12","6", Q06009,"","",,61,"10.1029/2011GC003592","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959697557&doi=10.1029%2f2011GC003592&partnerID=40&md5=4af875e7ea5c7e278f3d976976ed136e",Article,Open Access,Scopus,2-s2.0-79959697557
"Biswal, T.K., De Waele, B., Ahuja, H.","6701310769;7003338613;36871056500;","Timing and dynamics of the juxtaposition of the Eastern Ghats mobile belt against the Bhandara Craton, India: A structural and zircon U-Pb SHRIMP study of the fold-thrust belt and associated nepheline syenite plutons",2007,"Tectonics","26","4", TC4006,"","",,61,"10.1029/2006TC002005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36249012496&doi=10.1029%2f2006TC002005&partnerID=40&md5=3d3bbeee6cd1a36f7c2ec5b42b820a5e",Article,Open Access,Scopus,2-s2.0-36249012496
"Voight, B., Linde, A.T., Sacks, I.S., Mattioli, G.S., Sparks, R.S.J., Elsworth, D., Hidayat, D., Malin, P.E., Shalev, E., Widiwijayanti, C., Young, S.R., Bass, V., Clarke, A., Dunkley, P., Johnston, W., McWhorter, N., Neuberg, J., Williams, P.","7006549154;7102689397;7004875976;7103006260;7202344707;7005281835;6602624360;7004503806;7102234083;6506182673;55951223200;12808836700;8096841900;7004567461;55436163700;12809265600;6603967050;57198871901;","Unprecedented pressure increase in deep magma reservoir triggered by lava-dome collapse",2006,"Geophysical Research Letters","33","3", L03312,"","",,61,"10.1029/2005GL024870","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645808707&doi=10.1029%2f2005GL024870&partnerID=40&md5=0294c84e2c165b3ec6ade65443259929",Article,Open Access,Scopus,2-s2.0-33645808707
"Pesicek, J.D., Thurber, C.H., Zhang, H., Deshon, H.R., Engdahl, E.R., Widiyantoro, S.","25628511900;7005246793;7409196991;7801443792;7003575411;55941229400;","Teleseismic double-difference relocation of earthquakes along the Sumatra-Andaman subduction zone using a 3-D model",2010,"Journal of Geophysical Research: Solid Earth","115","10", B10303,"","",,60,"10.1029/2010JB007443","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958116049&doi=10.1029%2f2010JB007443&partnerID=40&md5=347828429116828603ea222cbf28c32e",Article,Open Access,Scopus,2-s2.0-77958116049
"Streule, M.J., Searle, M.P., Waters, D.J., Horstwood, M.S.A.","23973608200;7101792510;7201385334;35801083300;","Metamorphism, melting, and channel flow in the Greater Himalayan Sequence and Makalu leucogranite: Constraints from thermobarometry, metamorphic modeling, and U-Pb geochronology",2010,"Tectonics","29","5", TC5011,"","",,60,"10.1029/2009TC002533","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957735002&doi=10.1029%2f2009TC002533&partnerID=40&md5=87808823d79a1b7c26641e20edc7d110",Article,Open Access,Scopus,2-s2.0-77957735002
"Bean, C., Lokmer, I., O'Brien, G.","7006261220;23051107300;7102971135;","Influence of near-surface volcanic structure on long-period seismic signals and on moment tensor inversions: Simulated examples from Mount Etna",2008,"Journal of Geophysical Research: Solid Earth","113","8", B08308,"","",,60,"10.1029/2007JB005468","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55949108505&doi=10.1029%2f2007JB005468&partnerID=40&md5=0950f55de81d11c5937cc6a144985288",Article,Open Access,Scopus,2-s2.0-55949108505
"Larson, K.M., Kostoglodov, V., Miyazaki, S., Santiago, J.A.S.","26643033600;6701499370;16236963500;56271941100;","The 2006 aseismic slow slip event in Guerrero, Mexico: New results from GPS",2007,"Geophysical Research Letters","34","13", L13309,"","",,60,"10.1029/2007GL029912","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548616854&doi=10.1029%2f2007GL029912&partnerID=40&md5=06b85f5728b91c3dbb5af835543de875",Article,Open Access,Scopus,2-s2.0-34548616854
"Vervoort, J.D., Kemp, A.I.S.","7007062915;12140982400;","Clarifying the zircon Hf isotope record of crust-mantle evolution",2016,"Chemical Geology","425",,,"65","75",,59,"10.1016/j.chemgeo.2016.01.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956929052&doi=10.1016%2fj.chemgeo.2016.01.023&partnerID=40&md5=3db1b20419bee7568a4a32cce7bd1b68",Article,Open Access,Scopus,2-s2.0-84956929052
"Frassetto, A.M., Zandt, G., Gilbert, H., Owens, T.J., Jones, C.H.","14218956500;7003605105;7202943524;7101750838;55474242300;","Structure of the Sierra Nevada from receiver functions and implications for lithospheric foundering",2011,"Geosphere","7","4",,"898","921",,59,"10.1130/GES00570.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054742119&doi=10.1130%2fGES00570.1&partnerID=40&md5=6f16861652024ad2d10341e5d4327444",Article,Open Access,Scopus,2-s2.0-80054742119
"Shorttle, O., Maclennan, J.","49261245900;9249399400;","Compositional trends of Icelandic basalts: Implications for short-length scale lithological heterogeneity in mantle plumes",2011,"Geochemistry, Geophysics, Geosystems","12","11", Q11008,"","",,58,"10.1029/2011GC003748","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81755166575&doi=10.1029%2f2011GC003748&partnerID=40&md5=71777c3c0963418816dafe4afeb5393c",Article,Open Access,Scopus,2-s2.0-81755166575
"Clarke, D., Zaccarelli, L., Shapiro, N.M., Brenguier, F.","55134676600;6507044173;7103180200;19336963000;","Assessment of resolution and accuracy of the Moving Window Cross Spectral technique for monitoring crustal temporal variations using ambient seismic noise",2011,"Geophysical Journal International","186","2",,"867","882",,57,"10.1111/j.1365-246X.2011.05074.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960352224&doi=10.1111%2fj.1365-246X.2011.05074.x&partnerID=40&md5=736e6dca7922c0af4f2b62f378c9cef1",Article,Open Access,Scopus,2-s2.0-79960352224
"Williams, S.E., Whittaker, J.M., Müller, R.D.","56302175600;16023312800;55665153100;","Full-fit, palinspastic reconstruction of the conjugate Australian-Antarctic margins",2011,"Tectonics","30","6", TC6012,"","",,55,"10.1029/2011TC002912","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84055191520&doi=10.1029%2f2011TC002912&partnerID=40&md5=d106a3963a5a5ccacef6517b871e3cd3",Article,Open Access,Scopus,2-s2.0-84055191520
"Lesparre, N., Gibert, D., Marteau, J., Déclais, Y., Carbone, D., Galichet, E.","35976122100;7003922034;6603679081;6701688452;7006307668;6701406210;","Geophysical muon imaging: Feasibility and limits",2010,"Geophysical Journal International","183","3",,"1348","1361",,55,"10.1111/j.1365-246X.2010.04790.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449236775&doi=10.1111%2fj.1365-246X.2010.04790.x&partnerID=40&md5=8bffd620dc72bcc1958cea94b47649ca",Article,Open Access,Scopus,2-s2.0-78449236775
"Diller, K., Clarke, A.B., Voight, B., Neri, A.","16028099000;8096841900;7006549154;7202887068;","Mechanisms of conduit plug formation: Implications for vulcanian explosions",2006,"Geophysical Research Letters","33","20", L20302,"","",,55,"10.1029/2006GL027391","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845662239&doi=10.1029%2f2006GL027391&partnerID=40&md5=5b1d32e4df9b078fe238620a61cce130",Article,Open Access,Scopus,2-s2.0-33845662239
"McCubbin, F.M., Riner, M.A., Vander Kaaden, K.E., Burkemper, L.K.","16837085000;24336114300;55220053700;55220054200;","Is Mercury a volatile-rich planet?",2012,"Geophysical Research Letters","39","9", L09202,"","",,54,"10.1029/2012GL051711","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861177193&doi=10.1029%2f2012GL051711&partnerID=40&md5=aab3da37e25a9a7e5c93493377265aae",Article,Open Access,Scopus,2-s2.0-84861177193
"Magee, C., Muirhead, J.D., Karvelas, A., Holford, S.P., Jackson, C.A.L., Bastow, I.D., Schofield, N., Stevenson, C.T.E., McLean, C., McCarthy, W., Shtukert, O.","55170000200;55170601700;57190729135;8728641100;55049424400;6505827298;7006209780;15765999400;57189522555;56818624300;55948586100;","Lateral magma flow in mafic sill complexes",2016,"Geosphere","12","3",,"809","841",,53,"10.1130/GES01256.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982683673&doi=10.1130%2fGES01256.1&partnerID=40&md5=d8421253b7b45b4b410c0840bd2d0539",Article,Open Access,Scopus,2-s2.0-84982683673
"Manaman, N.S., Shomali, H., Koyi, H.","35622279500;24167103900;7004081123;","New constraints on upper-mantle S-velocity structure and crustal thickness of the Iranian plateau using partitioned waveform inversion",2011,"Geophysical Journal International","184","1",,"247","267",,53,"10.1111/j.1365-246X.2010.04822.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650128299&doi=10.1111%2fj.1365-246X.2010.04822.x&partnerID=40&md5=2deb1b9911dcee1a0e11bda40bdca72e",Article,Open Access,Scopus,2-s2.0-78650128299
"Frost, D.J., Mann, U., Asahara, Y., Rubie, D.C.","7101949514;36966759500;7004680423;7006011446;","The redox state of the mantle during and just after core formation",2008,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences","366","1883",,"4315","4337",,53,"10.1098/rsta.2008.0147","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54049112318&doi=10.1098%2frsta.2008.0147&partnerID=40&md5=5d8c9453e28e38f33013af6c4c84358c",Article,Open Access,Scopus,2-s2.0-54049112318
"Kruckenberg, S.C., Vanderhaeghe, O., Ferré, E.C., Teyssier, C., Whitney, D.L.","23670275900;6603041912;6701709729;7005586065;7102971390;","Flow of partially molten crust and the internal dynamics of a migmatite dome, Naxos, Greece",2011,"Tectonics","30","3", TC3001,"","",,52,"10.1029/2010TC002751","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954616339&doi=10.1029%2f2010TC002751&partnerID=40&md5=7944d7b883581ac6826ad75b2d8dd6bb",Article,Open Access,Scopus,2-s2.0-79954616339
"Shuichang, Z., Jingkui, M., Liuhong, L., Shizhen, T.","28367955600;49261082900;26429566900;23052699600;","Geological features and formation of coal-formed tight sandstone gas pools in China: Cases from Upper Paleozoic gas pools, Ordos Basin and Xujiahe Formation gas pools, Sichuan Basin",2009,"Petroleum Exploration and Development","36","3",,"320","330",,52,"10.1016/S1876-3804(09)60129-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649432383&doi=10.1016%2fS1876-3804%2809%2960129-4&partnerID=40&md5=4f1be9e5652dd85939cd60cc2976cc1c",Article,Open Access,Scopus,2-s2.0-67649432383
"Zhao, L., Allen, R.M., Zheng, T., Zhu, R.","7404454720;7404224110;7201358340;55865799400;","High-resolution body wave tomography models of the upper mantle beneath eastern China and the adjacent areas",2012,"Geochemistry, Geophysics, Geosystems","13","6", Q06007,"","",,51,"10.1029/2012GC004119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862282820&doi=10.1029%2f2012GC004119&partnerID=40&md5=2bd347a2cfdfc8bcdc5deecb61c886c4",Article,Open Access,Scopus,2-s2.0-84862282820
"Mutlu, A.K., Karabulut, H.","49161196300;7004484198;","Anisotropic Pn tomography of Turkey and adjacent regions",2011,"Geophysical Journal International","187","3",,"1743","1758",,51,"10.1111/j.1365-246X.2011.05235.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81555219084&doi=10.1111%2fj.1365-246X.2011.05235.x&partnerID=40&md5=558b30ab2c4d9c8838e7ed06f8e82a3b",Article,Open Access,Scopus,2-s2.0-81555219084
"Huang, Z., Zhao, D., Wang, L.","23094402400;7403489801;7409186867;","Shear wave anisotropy in the crust, mantle wedge, and subducting Pacific slab under northeast Japan",2011,"Geochemistry, Geophysics, Geosystems","12","1", Q01002,"","",,51,"10.1029/2010GC003343","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751555904&doi=10.1029%2f2010GC003343&partnerID=40&md5=b8c5155c327b94058d8f04010315f3e3",Article,Open Access,Scopus,2-s2.0-78751555904
"Arora, B.R., Unsworth, M.J., Rawat, G.","7102781627;7005100237;18936632100;","Deep resistivity structure of the northwest Indian Himalaya and its tectonic implications",2007,"Geophysical Research Letters","34","4", L04307,"","",,51,"10.1029/2006GL029165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547976029&doi=10.1029%2f2006GL029165&partnerID=40&md5=ddfd47a8843554aa106e233df9d5f833",Article,Open Access,Scopus,2-s2.0-34547976029
"Ischuk, A., Bendick, R., Rybin, A., Molnar, P., Khan, S.F., Kuzikov, S., Mohadjer, S., Saydullaev, U., Ilyasova, Z., Schelochkov, G., Zubovich, A.V.","35072655700;6602260637;7004974571;7103372949;16047768200;6701420691;35754949500;35754918400;56046261100;15832794800;6603794010;","Kinematics of the pamir and hindu kush regions from gps geodesy",2013,"Journal of Geophysical Research: Solid Earth","118","5",,"2408","2416",,50,"10.1002/jgrb.50185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894468245&doi=10.1002%2fjgrb.50185&partnerID=40&md5=712aed918342a944acbf04eb173f44ae",Article,Open Access,Scopus,2-s2.0-84894468245
"Kiselev, S., Vinnik, L., Oreshin, S., Gupta, S., Rai, S.S., Singh, A., Kumar, M.R., Mohan, G.","36470288600;7006449056;6602626937;57042200400;7202655546;7407710469;37044552200;56232176600;","Lithosphere of the Dharwar craton by joint inversion of P and S receiver functions",2008,"Geophysical Journal International","173","3",,"1106","1118",,50,"10.1111/j.1365-246X.2008.03777.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43449136499&doi=10.1111%2fj.1365-246X.2008.03777.x&partnerID=40&md5=8af96f90f77d2e7b1808620e4b1b14e2",Article,Open Access,Scopus,2-s2.0-43449136499
"Zhu, H., Bozdăg, E., Tromp, J.","55813344900;8275561500;7005551807;","Seismic structure of the European upper mantle based on adjoint tomography",2015,"Geophysical Journal International","201","1",,"18","52",,49,"10.1093/gji/ggu492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925442824&doi=10.1093%2fgji%2fggu492&partnerID=40&md5=754d021b2da4cf8f490cd5bcda9fb0cf",Article,Open Access,Scopus,2-s2.0-84925442824
"Salaün, G., Pedersen, H.A., Paul, A., Farra, V., Karabulut, H., Hatzfeld, D., Papazachos, C., Childs, D.M., Pequegnat, C., Afacan, T., Aktar, M., Bourova-Flin, E., Cambaz, D., Hatzidimitriou, P., Hubans, F., Kementzetzidou, D., Karagianni, E., Karagianni, I., Komec Mutlu, A., Dimitrova, L., Ozakin, Y., Roussel, S., Scordilis, M., Vamvakaris, D.","55218768500;55112431200;7402489867;6701836048;7004484198;7003412512;56214411000;37045969700;23490257300;57200276612;56022459600;57200282239;56721439100;6701512843;36026599400;6506526920;6508351720;56512178900;52063625900;23990077200;36158512200;56446528500;57200268687;12807104100;","High-resolution surface wave tomography beneath the Aegean-Anatolia region: Constraints on upper-mantle structure",2012,"Geophysical Journal International","190","1",,"406","420",,49,"10.1111/j.1365-246X.2012.05483.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862190116&doi=10.1111%2fj.1365-246X.2012.05483.x&partnerID=40&md5=34ced7893d26f025ff188e6dd49cf37c",Article,Open Access,Scopus,2-s2.0-84862190116
"Mahabadi, O.K., Randall, N.X., Zong, Z., Grasselli, G.","23097628000;7006775419;54890267300;16309485900;","A novel approach for micro-scale characterization and modeling of geomaterials incorporating actual material heterogeneity",2012,"Geophysical Research Letters","39","1", L01303,"","",,49,"10.1029/2011GL050411","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855614165&doi=10.1029%2f2011GL050411&partnerID=40&md5=f0ed19163076b7d3c55add8daf0c0049",Article,Open Access,Scopus,2-s2.0-84855614165
"Nebel, O., Vroon, P.Z., van Westrenen, W., Iizuka, T., Davies, G.R.","16316713900;6701604277;6602710945;7201983737;7402854775;","The effect of sediment recycling in subduction zones on the Hf isotope character of new arc crust, Banda arc, Indonesia",2011,"Earth and Planetary Science Letters","303","3-4",,"240","250",,49,"10.1016/j.epsl.2010.12.053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952103359&doi=10.1016%2fj.epsl.2010.12.053&partnerID=40&md5=d0fc76c500fcb1dc270900448939a3b9",Article,Open Access,Scopus,2-s2.0-79952103359
"Pinto, V.M., Hartmann, L.A., Santos, J.O.S., McNaughton, N.J., Wildner, W.","48961473500;7201467237;7402388974;7005586188;6603010967;","Zircon U-Pb geochronology from the Paraná bimodal volcanic province support a brief eruptive cycle at ~135Ma",2011,"Chemical Geology","281","1-2",,"93","102",,49,"10.1016/j.chemgeo.2010.11.031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751578922&doi=10.1016%2fj.chemgeo.2010.11.031&partnerID=40&md5=7e16ef87cc72881c61942b5440003c87",Article,Open Access,Scopus,2-s2.0-78751578922
"Tokam, A.-P.K., Tabod, C.T., Nyblade, A.A., Julià, J., Wiens, D.A., Pasyanos, M.E.","36601435200;8427289900;7004179936;7003338159;7006218722;6602711001;","Structure of the crust beneath Cameroon, West Africa, from the joint inversion of Rayleigh wave group velocities and receiver functions",2010,"Geophysical Journal International","183","2",,"1061","1076",,49,"10.1111/j.1365-246X.2010.04776.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958528560&doi=10.1111%2fj.1365-246X.2010.04776.x&partnerID=40&md5=05f2cbbc3ae85329f6c69463ecf29ddc",Article,Open Access,Scopus,2-s2.0-77958528560
