Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Haile, J., Holdaway, R., Oliver, K., Bunce, M., Gilbert, M.T.P., Nielsen, R., Munch, K., Ho, S.Y.W., Shapiro, B., Willerslev, E.","35503255600;7006117314;57197913973;55160482300;7202762494;56008936500;16178007500;7403716888;57203198603;56273625000;","Ancient DNA chronology within sediment deposits: Are paleobiological reconstructions possible and is DNA leaching a factor?",2007,"Molecular Biology and Evolution","24","4",,"982","989",,108,"10.1093/molbev/msm016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34047240363&doi=10.1093%2fmolbev%2fmsm016&partnerID=40&md5=b53380ff8265ec52b315ca6343131777",Article,Open Access,Scopus,2-s2.0-34047240363
"Ginolhac, A., Rasmussen, M., Gilbert, M.T.P., Willerslev, E., Orlando, L.","6506421744;56681765600;7202762494;56273625000;7006472586;","mapDamage: Testing for damage patterns in ancient DNA sequences",2011,"Bioinformatics","27","15", btr347,"2153","2155",,104,"10.1093/bioinformatics/btr347","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960421225&doi=10.1093%2fbioinformatics%2fbtr347&partnerID=40&md5=4f3e76457a55d10c19d32b73cf58f9b6",Article,Open Access,Scopus,2-s2.0-79960421225
"Hunt, G., Roy, K.","8502893500;7202665916;","Climate change, body size evolution, and Cope's Rule deep-sea ostracodes",2006,"Proceedings of the National Academy of Sciences of the United States of America","103","5",,"1347","1352",,103,"10.1073/pnas.0510550103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-31944444987&doi=10.1073%2fpnas.0510550103&partnerID=40&md5=4855a5a6a179cf4cc1c530a7a8ee91fe",Article,Open Access,Scopus,2-s2.0-31944444987
"Reeder, T.W., Townsend, T.M., Mulcahy, D.G., Noonan, B.P., Wood, P.L., Sites, J.W., Wiens, J.J.","7006946958;8754399600;7103157855;13605226300;23995817300;7005490198;7007159965;","Integrated analyses resolve conflicts over squamate reptile phylogeny and reveal unexpected placements for fossil taxa",2015,"PLoS ONE","10","3", e0118199,"","",,101,"10.1371/journal.pone.0118199","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925424118&doi=10.1371%2fjournal.pone.0118199&partnerID=40&md5=e7b9e3d265d2461684c0cfe738062f47",Article,Open Access,Scopus,2-s2.0-84925424118
"Sampson, S.D., Loewen, M.A., Farke, A.A., Roberts, E.M., Forster, C.A., Smith, J.A., Titus, A.L.","7101879610;8530868900;8352882000;7402580569;7201641486;36739924700;12645138500;","New horned dinosaurs from Utah provide evidence for intracontinental dinosaur endemism",2010,"PLoS ONE","5","9", e12292,"1","12",,101,"10.1371/journal.pone.0012292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958495539&doi=10.1371%2fjournal.pone.0012292&partnerID=40&md5=330dcfe27f282e65f8152d3b9f4b7736",Article,Open Access,Scopus,2-s2.0-77958495539
"Stadler, T.","35231151900;","Simulating trees with a fixed number of extant species",2011,"Systematic Biology","60","5",,"676","684",,100,"10.1093/sysbio/syr029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051988868&doi=10.1093%2fsysbio%2fsyr029&partnerID=40&md5=63309779943c4e814bc549630888c249",Article,Open Access,Scopus,2-s2.0-80051988868
"Inoue, J.G., Miya, M., Lam, K., Tay, B.-H., Danks, J.A., Bell, J., Walker, T.I., Venkatesh, B.","26649482300;7005173446;36919954300;15824682800;7006476822;16308815500;7202805120;7006518094;","Evolutionary Origin and Phylogeny of the Modern Holocephalans (Chondrichthyes: Chimaeriformes): A mitogenomic perspective",2010,"Molecular Biology and Evolution","27","11",,"2576","2586",,99,"10.1093/molbev/msq147","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958144056&doi=10.1093%2fmolbev%2fmsq147&partnerID=40&md5=a5757243f0524b589d3719c23510c276",Article,Open Access,Scopus,2-s2.0-77958144056
"Gómez-Zurita, J., Hunt, T., Kopliku, F., Vogler, A.P.","6602308016;57198002198;56455211600;7102504355;","Recalibrated tree of leaf beetles (Chrysomelidae) indicates independent diversification of angiosperms and their insect herbivores",2007,"PLoS ONE","2","4", e360,"","",,98,"10.1371/journal.pone.0000360","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49749083968&doi=10.1371%2fjournal.pone.0000360&partnerID=40&md5=385b15a627ba6f3c8fe57ece7fd66beb",Article,Open Access,Scopus,2-s2.0-49749083968
"Nakatani, M., Miya, M., Mabuchi, K., Saitoh, K., Nishida, M.","14061027700;7005173446;7102184395;7201976454;7403124383;","Evolutionary history of Otophysi (Teleostei), a major clade of the modern freshwater fishes: Pangaean origin and Mesozoic radiation",2011,"BMC Evolutionary Biology","11","1", 177,"","",,97,"10.1186/1471-2148-11-177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959348651&doi=10.1186%2f1471-2148-11-177&partnerID=40&md5=e8f1da18141949c1e70989e15ce6a49b",Article,Open Access,Scopus,2-s2.0-79959348651
"Haffer, J.","56446974500;","Hypotheses to explain the origin of species in Amazonia",2008,"Brazilian Journal of Biology","68","4 SUPPL.",,"917","947",,97,"10.1590/S1519-69842008000500003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60049088285&doi=10.1590%2fS1519-69842008000500003&partnerID=40&md5=1da9e064c7cf6f076d0eaedb29f3db88",Article,Open Access,Scopus,2-s2.0-60049088285
"Müllera, J., Scheyer, T.M., Head, J.J., Barrett, P.M., Werneburg, I., Ericson, P.G.P., Pol, D., Sánchez-Villagra, M.R.","35484793400;23019559600;7202619416;7202120420;26536936600;7004190906;6602321418;7003293925;","Homeotic effects, somitogenesis and the evolution of vertebral numbers in recent and fossil amniotes",2010,"Proceedings of the National Academy of Sciences of the United States of America","107","5",,"2118","2123",,96,"10.1073/pnas.0912622107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76649092371&doi=10.1073%2fpnas.0912622107&partnerID=40&md5=81c7f333c64e932161d51135a551621b",Article,Open Access,Scopus,2-s2.0-76649092371
"Pearson, P.N., McMillan, I.K., Wade, B.S., Jones, T.D., Coxall, H.K., Bown, P.R., Lear, C.H.","7202175786;7103254303;13004692700;55660519500;6507799940;6701346236;7003599727;","Extinction and environmental change across the Eocene-Oligocene boundary in Tanzania",2008,"Geology","36","2",,"179","182",,96,"10.1130/G24308A.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44449129005&doi=10.1130%2fG24308A.1&partnerID=40&md5=57268ccae50ec5e5346f0dd63e054460",Article,Open Access,Scopus,2-s2.0-44449129005
"Rossel, S., Marshall, F., Peters, J., Pilgram, T., Adams, M.D., O'Connor, D.","23992847000;7201817124;7404190551;7006144108;55454021200;36940493200;","Domestication of the donkey: Timing, processes, and indicators",2008,"Proceedings of the National Academy of Sciences of the United States of America","105","10",,"3715","3720",,95,"10.1073/pnas.0709692105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41649119205&doi=10.1073%2fpnas.0709692105&partnerID=40&md5=f0163d438a79a6946c7644722e895ac7",Article,Open Access,Scopus,2-s2.0-41649119205
"Lalueza-Fox, C., Rosas, A., Estalrrich, A., Gigli, E., Campos, P.F., García-Tabernero, A., García-Vargas, S., Sánchez-Quinto, F., Ramírez, O., Civit, S., Bastir, M., Huguet, R., Santamaría, D., Gilbert, M.T.P., Willerslev, E., De La Rasilla, M.","57189023258;7005126537;35091186700;21740655600;16244107300;14069988700;35558347900;36601333300;35339874900;34067523500;6603088960;7004123299;8845666600;7202762494;56273625000;8242330500;","Genetic evidence for patrilocal mating behavior among Neandertal groups",2011,"Proceedings of the National Academy of Sciences of the United States of America","108","1",,"250","253",,94,"10.1073/pnas.1011553108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651103359&doi=10.1073%2fpnas.1011553108&partnerID=40&md5=c72d5267f1c2f78a3a3c0d9552406f4b",Article,Open Access,Scopus,2-s2.0-78651103359
"Martínez, K., Garcia, J., Carbonell, E., Agustí, J., Bahain, J.-J., Blain, H.-A., Burjachs, F., Cáceres, I., Duval, M., Falguères, C., Gómez, M., Huguet, R.","11239032500;56237864600;7004942023;7003703213;6602871379;17433722100;6602653111;6602553935;17343294500;7004150340;57202085033;7004123299;","A new lower pleistocene archeological site in Europe (Vallparadís, Barcelona, Spain)",2010,"Proceedings of the National Academy of Sciences of the United States of America","107","13",,"5762","5767",,94,"10.1073/pnas.0913856107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950521996&doi=10.1073%2fpnas.0913856107&partnerID=40&md5=51a94a27369662b51c2e517f3f707c3d",Article,Open Access,Scopus,2-s2.0-77950521996
"Sereno, P.C., Martinez, R.N., Wilson, J.A., Varricchio, D.J., Alcober, O.A., Larsson, H.C.E.","7003660079;36800206300;7407983842;6602536744;6506097544;7101723809;","Evidence for avian intrathoracic air sacs in a new predatory dinosaur from Argentina",2008,"PLoS ONE","3","9", e3303,"","",,94,"10.1371/journal.pone.0003303","https://www.scopus.com/inward/record.uri?eid=2-s2.0-53249144163&doi=10.1371%2fjournal.pone.0003303&partnerID=40&md5=54ce5230752073b1702dd7be5e9baa70",Article,Open Access,Scopus,2-s2.0-53249144163
"Hamilton, M.J., Buchanan, B.","8578778600;11241802300;","Spatial gradients in Clovis-age radiocarbon dates across North America suggest rapid colonization from the north",2007,"Proceedings of the National Academy of Sciences of the United States of America","104","40",,"15625","15630",,94,"10.1073/pnas.0704215104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35648997032&doi=10.1073%2fpnas.0704215104&partnerID=40&md5=3c82611c5b3bdb142b7b8fd882a9a485",Article,Open Access,Scopus,2-s2.0-35648997032
"Buchanan, B., Collard, M., Edinborough, K.","11241802300;7102608373;24722595900;","Paleoindian demography and the extraterrestrial impact hypothesis",2008,"Proceedings of the National Academy of Sciences of the United States of America","105","33",,"11651","11654",,93,"10.1073/pnas.0803762105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50149089960&doi=10.1073%2fpnas.0803762105&partnerID=40&md5=207c3e97d65e3b85ef338e790d4fd498",Article,Open Access,Scopus,2-s2.0-50149089960
"Badgley, C., Barry, J.C., Morgan, M.E., Nelson, S.V., Behrensmeyer, A.K., Cerling, T.E., Pilbeam, D.","6601960090;24786024000;7403025606;8959594100;6701561561;7005789667;7004196788;","Ecological changes in Miocene mammalian record show impact of prolonged climatic forcing",2008,"Proceedings of the National Academy of Sciences of the United States of America","105","34",,"12145","12149",,91,"10.1073/pnas.0805592105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50449101450&doi=10.1073%2fpnas.0805592105&partnerID=40&md5=0bdf8abcb60e671a47cb5b61a0c3c623",Article,Open Access,Scopus,2-s2.0-50449101450
"Campione, N.E., Evans, D.C.","15758989000;55302970000;","Cranial growth and variation in edmontosaurs (dinosauria: Hadrosauridae): Implications for latest cretaceous megaherbivore diversity in North America",2011,"PLoS ONE","6","9", e25186,"","",,90,"10.1371/journal.pone.0025186","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053236622&doi=10.1371%2fjournal.pone.0025186&partnerID=40&md5=50e22a72e70bf9f450d0e5acb10ffe59",Article,Open Access,Scopus,2-s2.0-80053236622
"Franzen, J.L., Gingerich, P.D., Habersetzer, J., Hurum, J.H., von Koenigswald, W., Smith, B.H.","7005447566;7006477387;6602337251;6602194686;6603287914;56379121300;","Complete primate skeleton from the middle Eocene of Messel in Germany: Morphology and paleobiology",2009,"PLoS ONE","4","5", e5723,"","",,89,"10.1371/journal.pone.0005723","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650076116&doi=10.1371%2fjournal.pone.0005723&partnerID=40&md5=e6576e46a740ae9524c4f9a9c931840f",Article,Open Access,Scopus,2-s2.0-67650076116
"Prasad, V., Strömberg, C.A.E., Leaché, A.D., Samant, B., Patnaik, R., Tang, L., Mohabey, D.M., Ge, S., Sahni, A.","55420017500;9337397500;6603176284;24545019900;7007182213;56623700200;6603101381;7201714396;7006136373;","Late Cretaceous origin of the rice tribe provides evidence for early diversification in Poaceae",2011,"Nature Communications","2","1", 480,"","",,88,"10.1038/ncomms1482","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053395450&doi=10.1038%2fncomms1482&partnerID=40&md5=d5e934fd3d9fd8bcfa5c51ea9557b97e",Article,Open Access,Scopus,2-s2.0-80053395450
"Erickson, G.M., Rauhut, O.W.M., Zhou, Z., Turner, A.H., Inouye, B.D., Hu, D., Norell, M.A.","7102189418;6603751338;7406096187;54938885400;6603932446;35078713600;7004672166;","Was dinosaurian physiology inherited by birds? Reconciling slow growth in Archaeopteryx",2009,"PLoS ONE","4","10", e7390,"","",,87,"10.1371/journal.pone.0007390","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350536535&doi=10.1371%2fjournal.pone.0007390&partnerID=40&md5=f5d304ee7d385b0e7e2eba8a20c7c1ea",Article,Open Access,Scopus,2-s2.0-70350536535
"Bottjer, D.J., Clapham, M.E., Fraiser, M.L., Powers, C.M.","7003891742;7004066412;57203394983;15030174800;","Understanding mechanisms for the end-Permian mass extinction and the protracted Early Triassic aftermath and recovery",2008,"GSA Today","18","9",,"4","10",,87,"10.1130/GSATG8A.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55849121919&doi=10.1130%2fGSATG8A.1&partnerID=40&md5=eb65314b0f88b3b48bd301c61125719c",Article,Open Access,Scopus,2-s2.0-55849121919
"Worthy, T.H., Tennyson, A.J.D., Archer, M., Musser, A.M., Hand, S.J., Jones, C., Douglas, B.J., McNamara, J.A., Beck, R.M.D.","7006978638;6701895297;7102488403;7004004046;26643241000;8656422100;7102243769;55553732067;8930883200;","Miocene mammal reveals a Mesozoic ghost lineage on insular New Zealand, southwest Pacific",2006,"Proceedings of the National Academy of Sciences of the United States of America","103","51",,"19419","19423",,86,"10.1073/pnas.0605684103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845914085&doi=10.1073%2fpnas.0605684103&partnerID=40&md5=05bdae6fa0d3c4b8a757c867efbccdf0",Article,Open Access,Scopus,2-s2.0-33845914085
"Dediu, D., Levinson, S.C.","18036646400;8847256300;","On the antiquity of language: The reinterpretation of neandertal linguistic capacities and its consequences",2013,"Frontiers in Psychology","4","JUL", Article 397,"","",,85,"10.3389/fpsyg.2013.00397","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885356685&doi=10.3389%2ffpsyg.2013.00397&partnerID=40&md5=dde841fdb3f36ce15c96926b45d1154c",Article,Open Access,Scopus,2-s2.0-84885356685
"Santangelo, A.M., De Souza, F.S.J., Franchini, L.F., Bumaschny, V.F., Low, M.J., Rubinstein, M.","8281989600;9279876800;7004165011;6508068390;7201393417;56082934200;","Ancient exaptation of a CORE-SINE retroposon into a highly conserved mammalian neuronal enhancer of the proopiomelanocortin gene",2007,"PLoS Genetics","3","10",,"1813","1826",,85,"10.1371/journal.pgen.0030166","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35948981635&doi=10.1371%2fjournal.pgen.0030166&partnerID=40&md5=35334295d4d772713fd95183f8e10a49",Article,Open Access,Scopus,2-s2.0-35948981635
"Finlayson, C., Brown, K., Blasco, R., Rosell, J., Negro, J.J., Bortolotti, G.R., Finlayson, G., Sánchez Marco, A., Giles Pacheco, F., Rodríguez Vidal, J., Carrión, J.S., Fa, D.A., Rodríguez Llanes, J.M.","25821841300;55343903600;23099008800;35747067100;7005076476;7005648561;7005300842;6508189110;15046621600;6603358835;35512188400;6506238576;27467726800;","Birds of a Feather: Neanderthal Exploitation of Raptors and Corvids",2012,"PLoS ONE","7","9", e45927,"","",,84,"10.1371/journal.pone.0045927","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866443111&doi=10.1371%2fjournal.pone.0045927&partnerID=40&md5=53f99549e31888b150042d811edf5697",Article,Open Access,Scopus,2-s2.0-84866443111
"Sampietro, M.L., Lao, O., Caramelli, D., Lari, M., Pou, R., Martí, M., Bertranpetit, J., Lalueza-Fox, C.","56212956900;56001576300;6603421409;8242330000;36761581700;56256231300;7005566413;57189023258;","Palaeogenetic evidence supports a dual model of Neolithic spreading into Europe",2007,"Proceedings of the Royal Society B: Biological Sciences","274","1622",,"2161","2167",,83,"10.1098/rspb.2007.0465","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548009622&doi=10.1098%2frspb.2007.0465&partnerID=40&md5=0a30b8a183b78cb6f6dabc5737438f55",Article,Open Access,Scopus,2-s2.0-34548009622
"Horner, J.R., Goodwin, M.B.","7102765776;7201733618;","Extreme cranial ontogeny in the upper cretaceous dinosaur Pachycephalosaurus",2009,"PLoS ONE","4","10", e7626,"","",,82,"10.1371/journal.pone.0007626","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449578909&doi=10.1371%2fjournal.pone.0007626&partnerID=40&md5=e675fc8fc53240cccde51b563449c18a",Article,Open Access,Scopus,2-s2.0-70449578909
"Schwarz, C., Debruyne, R., Kuch, M., Mcnally, E., Schwarcz, H., Aubrey, A.D., Bada, J., Poinar, H.","7101995233;6602162609;6701456307;37031655400;7005926560;6506562186;35450589900;7004151707;","New insights from old bones: DNA preservation and degradation in permafrost preserved mammoth remains",2009,"Nucleic Acids Research","37","10",,"3215","3229",,82,"10.1093/nar/gkp159","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67249110285&doi=10.1093%2fnar%2fgkp159&partnerID=40&md5=9a9ede8e77e637432777896443c43457",Article,Open Access,Scopus,2-s2.0-67249110285
"Meulemans, D., Bronner-Fraser, M.","6506593352;7006767803;","Insights from amphioxus into the evolution of vertebrate cartilage",2007,"PLoS ONE","2","8", e787,"","",,82,"10.1371/journal.pone.0000787","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40749098581&doi=10.1371%2fjournal.pone.0000787&partnerID=40&md5=be1ae2fd6ea6cd15f455c05e9c10d322",Article,Open Access,Scopus,2-s2.0-40749098581
"Ungar, P.S., Scott, R.S., Grine, F.E., Teaford, M.F.","7004160196;7404341774;35431800400;7003365923;","Molar microwear textures and the diets of Australopithecus anamensis and Australopithecus afarensis",2010,"Philosophical Transactions of the Royal Society B: Biological Sciences","365","1556",,"3345","3354",,79,"10.1098/rstb.2010.0033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958029733&doi=10.1098%2frstb.2010.0033&partnerID=40&md5=fd7bf360e3a074b92cf3eb9ced092969",Article,Open Access,Scopus,2-s2.0-77958029733
